filling time,MR d13C,d13C VPDB
23/03/2017 02:04,2082.606659,-48.38
23/03/2017 03:12,2114.606659,-48.54
23/03/2017 05:28,2067.606659,-48.06
23/03/2017 06:36,2075.606659,-48.07
23/03/2017 07:44,2115.606659,-48.13
23/03/2017 08:52,2046.606659,-48.04
23/03/2017 11:08,2026.606659,-48.11
23/03/2017 12:16,2034.606659,-48.01
23/03/2017 13:24,2038.606659,-48.06
23/03/2017 14:32,1967.606659,-47.8
23/03/2017 16:49,1962.606659,-47.75
23/03/2017 17:57,1960.606659,-47.73
23/03/2017 19:05,1976.606659,-47.67
23/03/2017 20:13,1995.606659,-47.85
23/03/2017 22:29,1932.606659,-47.77
23/03/2017 23:37,1940.606659,-47.57
24/03/2017 00:45,1995.606659,-48.24
24/03/2017 01:53,2024.606659,-48.02
24/03/2017 04:09,2029.606659,-48.03
24/03/2017 05:17,2001.606659,-47.87
24/03/2017 06:25,1986.606659,-47.9
24/03/2017 07:33,2028.606659,-48
24/03/2017 09:49,1986.606659,-47.74
24/03/2017 10:57,2021.606659,-47.93
24/03/2017 12:05,2009.606659,-47.62
24/03/2017 13:13,2014.606659,-47.9
24/03/2017 15:29,2028.606659,-47.89
24/03/2017 16:37,1993.606659,-47.92
24/03/2017 17:45,2034.606659,-47.87
24/03/2017 18:53,2021.606659,-47.8
24/03/2017 21:09,2001.606659,-47.9
24/03/2017 22:17,1968.606659,-47.77
24/03/2017 23:25,1956.606659,-47.61
25/03/2017 00:33,1921.606659,-47.56
25/03/2017 02:49,1975.606659,-47.47
25/03/2017 03:57,1963.606659,-47.6
25/03/2017 05:05,1947.606659,-47.67
25/03/2017 06:13,1955.606659,-47.7
25/03/2017 08:29,1941.606659,-47.5
25/03/2017 09:37,1948.606659,-47.56
25/03/2017 10:45,1936.606659,-47.42
25/03/2017 11:53,1975.606659,-47.54
25/03/2017 14:09,1908.606659,-47.38
25/03/2017 17:25,1909.606659,-47.72
25/03/2017 18:33,1897.606659,-47.66
25/03/2017 19:41,1926.606659,-47.85
25/03/2017 20:49,1913.606659,-47.92
25/03/2017 23:05,1881.606659,-47.43
26/03/2017 00:13,1940.606659,-47.54
26/03/2017 01:21,1937.606659,-47.9
26/03/2017 02:29,1943.606659,-47.79
26/03/2017 04:45,1934.606659,-47.61
26/03/2017 05:53,1958.606659,-47.75
26/03/2017 07:01,1958.606659,-47.83
26/03/2017 08:09,1938.606659,-47.61
26/03/2017 10:25,2069.606659,-48.47
26/03/2017 11:33,1982.606659,-47.66
26/03/2017 12:41,1979.606659,-47.82
26/03/2017 13:49,1912.606659,-47.51
26/03/2017 16:05,1967.606659,-47.57
26/03/2017 17:13,1904.606659,-47.44
26/03/2017 18:21,1967.606659,-47.53
26/03/2017 19:29,1962.606659,-47.55
26/03/2017 21:45,1977.606659,-47.75
26/03/2017 22:53,2000.606659,-47.88
27/03/2017 00:01,1990.606659,-47.77
27/03/2017 01:09,1993.606659,-47.71
27/03/2017 03:25,1997.606659,-47.92
27/03/2017 04:33,2107.606659,-48.03
27/03/2017 05:41,2104.606659,-48.71
27/03/2017 06:49,2124.606659,-48.62
27/03/2017 09:05,2250.606659,-49.43
27/03/2017 10:13,2231.606659,-49.33
27/03/2017 11:21,2152.606659,-48.75
27/03/2017 12:29,2098.606659,-48.7
27/03/2017 14:46,2108.606659,-48.47
27/03/2017 15:54,2133.606659,-48.52
27/03/2017 17:02,2163.606659,-48.96
27/03/2017 18:10,2131.606659,-48.75
27/03/2017 20:26,2014.606659,-47.86
27/03/2017 21:34,2014.606659,-47.68
27/03/2017 22:42,2032.606659,-47.86
27/03/2017 23:50,2072.606659,-48.17
28/03/2017 02:06,2171.606659,-48.62
28/03/2017 03:14,2195.606659,-49.03
28/03/2017 04:22,2131.606659,-48.62
28/03/2017 05:30,2217.606659,-49.28
28/03/2017 07:46,2409.606659,-50.07
28/03/2017 08:54,2692.606659,-51.24
28/03/2017 10:02,2593.606659,-50.68
28/03/2017 11:10,2287.606659,-49.62
28/03/2017 13:26,2182.606659,-48.91
28/03/2017 14:34,2227.606659,-48.95
28/03/2017 15:42,2166.606659,-48.86
28/03/2017 16:50,2184.606659,-48.5
28/03/2017 19:06,2047.606659,-48.26
28/03/2017 20:14,2102.606659,-48.52
28/03/2017 22:30,2109.606659,-48.49
28/03/2017 23:38,2046.606659,-48.28
29/03/2017 00:46,2069.606659,-48.33
29/03/2017 01:54,2060.606659,-48.35
29/03/2017 04:10,2000.606659,-47.92
29/03/2017 05:18,2005.606659,-47.96
29/03/2017 06:26,1987.606659,-47.76
29/03/2017 07:34,1996.606659,-47.84
29/03/2017 09:50,2029.606659,-48.21
29/03/2017 10:58,1970.606659,-47.9
29/03/2017 12:06,1972.606659,-47.61
29/03/2017 13:14,2002.606659,-47.8
29/03/2017 15:30,1987.606659,-47.78
29/03/2017 16:38,1999.606659,-47.96
29/03/2017 17:46,2062.606659,-48.06
29/03/2017 18:54,2027.606659,-48.1
29/03/2017 21:10,2036.606659,-48.2
29/03/2017 22:18,2077.606659,-48.17
29/03/2017 23:26,2097.606659,-48.59
30/03/2017 00:34,2095.606659,-48.41
30/03/2017 02:50,2064.606659,-48.28
30/03/2017 03:58,2076.606659,-48.25
30/03/2017 05:06,2105.606659,-48.39
30/03/2017 06:14,2145.606659,-48.48
30/03/2017 08:30,2208.606659,-48.93
30/03/2017 09:38,2140.606659,-48.46
30/03/2017 10:46,2135.606659,-48.43
30/03/2017 11:54,2110.606659,-48.19
30/03/2017 14:10,2008.606659,-47.98
30/03/2017 15:18,1969.606659,-47.85
30/03/2017 16:26,1964.606659,-47.97
30/03/2017 17:34,1999.606659,-48.03
30/03/2017 19:50,2097.606659,-48.55
30/03/2017 20:58,2140.606659,-48.69
30/03/2017 22:06,2121.606659,-48.52
30/03/2017 23:14,2154.606659,-49.13
31/03/2017 01:30,2209.606659,-49.4
31/03/2017 02:38,2203.606659,-49.4
31/03/2017 03:46,2152.606659,-48.92
31/03/2017 04:54,2190.606659,-49.05
31/03/2017 07:10,2198.606659,-49.13
31/03/2017 08:18,2205.606659,-49.27
31/03/2017 09:26,2135.606659,-48.85
31/03/2017 10:34,2118.606659,-48.76
31/03/2017 12:50,2081.606659,-48.79
31/03/2017 13:58,2053.606659,-48.38
31/03/2017 15:06,2072.606659,-48.51
31/03/2017 16:14,2068.606659,-48.27
31/03/2017 18:30,2006.606659,-48.06
31/03/2017 19:38,2039.606659,-48.29
31/03/2017 20:46,2052.606659,-48.28
31/03/2017 21:54,2055.606659,-48.37
